DATE SYM Y X1 X2 e1 e2
4394 B -6.1294 -1.2278 0.054756 -5.6263 -7.1583
4395 B 0.86938 3.4571 -1.0201 -0.6014 3.9013
4396 B 9.9945 -0.75165 0.41009 11.197 7.329
4397 B 6.348 -1.0872 -0.62243 8.1331 2.5215
4398 B -2.0312 0.58138 0.6403 10.371 -31.19
4399 B -6.5577 0.72789 1.3401 -1.3121 -19.198
4400 B -4.3337 -0.82098 -0.11466 -0.58357 -12.964
4401 B -3.6112 -1.0819 1.7159 0.36913 -13.035
4402 B -0.10342 -0.24264 -0.4815 2.2611 -5.5006
4403 B -11.001 -0.1018 -1.4425 -11.104 -10.595
4404 B 2.9513 -0.63062 -0.0013147 1.9606 5.3931
4405 B -12.174 -1.5595 0.059555 -12.544 -11.161
4406 B -0.8827 -0.7375 0.9989 2.2531 -8.2507
4407 B 15.235 -1.8035 1.8212 21.706 0.26012
4408 B 5.0977 0.80337 0.10552 4.8329 5.6064
4409 B -1.6457 0.27894 0.85916 -7.2959 11.334
4410 B -9.973 -0.30307 -0.056829 -14.178 -0.18465
4411 B 2.1379 -0.31794 1.4862 1.8798 2.5626
4412 B -0.58614 0.33643 -0.14959 1.3012 -5.0259
4413 B 4.9307 0.29955 -0.36989 9.1465 -4.8531
4414 B -1.3163 -1.0646 1.3408 -1.7931 -0.26107
4415 B -1.9787 -0.59542 0.0093599 -3.133 0.79601
4416 B 0.22477 0.44649 0.60248 3.3178 -7.1656
4417 B -5.3439 -0.32923 -0.68659 -7.4008 -0.41941
4418 B 2.2919 -0.014492 0.63876 3.3901 -0.3557
4419 B -1.1908 0.92432 1.6808 -1.8998 0.018441
4420 B 3.5197 -0.48775 -1.0067 7.0075 -4.3393
4421 B -4.0472 -0.93816 -1.004 -4.1561 -3.5022
4422 B 2.5867 0.77778 -0.61714 2.404 3.0079
4423 B -5.6852 -0.57824 0.60849 -7.4421 -1.6383
4424 B -3.7989 1.3721 -0.14806 -0.61708 -11.459
4425 B -0.30362 0.72544 -0.64405 0.11334 -1.2927
4426 B 2.5651 -0.17647 1.2915 -1.2863 11.387
4427 B 2.7769 0.69643 0.33649 -1.283 12.1
4428 B 25.693 0.83008 -0.12145 33.217 8.2329
4429 B 6.5441 0.77234 0.49513 7.4035 4.3817
4430 B -2.6505 1.1295 0.42053 -2.9127 -2.3198
4431 B -0.75925 0.9 1.1982 -6.8411 13.075
4432 B 3.0054 0.75716 0.80903 4.6685 -1.1116
4433 B 3.5678 -0.076519 -0.76227 3.5576 3.7616
4434 B -0.26254 0.2366 0.1767 -3.5503 7.3375
4435 B -2.684 -1.7252 -1.3999 -0.65508 -6.9184
4436 B -10.837 -0.02002 -1.5182 -12.804 -6.0816
4437 B 3.7895 -0.20227 0.076373 -0.62811 14.15
4438 B 0.46417 1.1904 0.29645 -3.426 9.2967
4439 B 9.9069 -1.2395 1.6747 8.6673 12.809
4440 B 8.1115 -0.38947 -1.1643 9.5039 5.19
4441 B 3.6776 -1.7024 -1.3946 3.1166 5.535
4442 B -0.1767 -1.4275 -0.1399 1.0794 -2.8471
4443 B -12.266 0.20771 0.21761 -16.824 -1.8049
4444 B -1.6642 -0.31372 -0.79482 -11.285 20.955
4445 B -0.52651 -0.76348 -1.7326 2.5674 -7.3329
4446 B -8.1112 -1.6286 0.6642 -12.673 2.6253
4447 B -7.4041 -0.54812 0.56094 -10.921 0.73777
4448 B 10.23 -0.35974 -1.041 13.275 3.4442
4449 B 0.071736 0.89753 0.19934 -7.7219 18.074
4450 B 5.0549 -0.85945 1.148 4.6292 6.0422
4451 B 0.66332 -0.60098 -1.9991 -4.5101 13.175
4452 B 6.2346 0.70461 -0.26542 5.9503 6.8768
4453 B -0.64662 0.66913 -1.4819 -0.49113 -0.87903
4454 B -3.6925 -0.85112 -0.84545 -2.1389 -7.0651
4455 B -1.8961 -0.055565 -3.5146 -5.3343 6.7072
4456 B 1.8382 1.1845 0.47532 5.2948 -6.4891
4457 B -6.7501 -0.643 -1.1131 -9.1032 -1.0226
4458 B -5.1251 -0.32142 1.1432 -6.6476 -1.7526
4459 B -14.731 -1.1003 -0.27882 -12.531 -19.759
4460 B -1.7386 0.2007 -0.49147 2.6163 -11.866
4461 B -5.9746 -1.1888 -0.84311 -6.6314 -4.1527
4462 B -10.312 0.031153 0.59143 -12.005 -6.5514
4463 B -5.2931 0.79846 -0.84125 -9.0081 3.3381
4464 B -4.7529 -1.5027 -0.15047 -3.655 -7.0782
4465 B -1.8806 1.0159 0.87102 -4.6085 4.1535
4466 B 3.3363 -1.5145 -0.1524 -0.035527 11.51
4467 B 1.0636 -0.85976 -1.4139 3.1912 -3.512
4468 B -4.6811 0.88558 0.32739 -5.1754 -3.7694
4469 B 2.7423 2.2417 -1.0012 6.9059 -7.1572
4470 B -4.656 0.4342 -0.96927 -2.9579 -8.568
4471 B -1.6206 0.31838 2.4973 -2.9748 1.0553
4472 B 4.059 0.82848 0.30626 7.4816 -4.0825
4473 B 3.0447 -0.61571 0.63387 6.2823 -4.4874
4474 B -3.0498 1.2749 -1.2758 0.27571 -10.835
4475 B 5.0445 0.74681 -0.95596 10.641 -7.9377
4476 B -2.4131 0.31855 -0.05216 -0.03537 -8.0257
4477 B 4.9039 0.3044 -0.96225 4.0395 7.0719
4478 B -17.07 0.60376 1.1656 -19.261 -12.397
4479 B 1.9634 0.17295 1.2758 3.63 -2.1512
4480 B 3.1828 -0.49434 0.79453 1.0268 8.1898
4481 B 1.0351 -0.035407 0.0048227 5.3264 -8.9641
4482 B 2.6085 0.56276 0.67588 -1.2806 11.498
4483 B -1.3094 0.15335 -1.42 -0.42928 -3.1625
4484 B -5.2685 0.28295 -1.7309 -5.4994 -4.5317
4485 B 5.2811 -2.0758 -0.41436 10.61 -6.6921
4486 B 10.239 1.2336 1.6177 11.359 7.2336
4487 B 7.5997 0.055356 1.0298 5.2743 12.908
4488 B 7.0843 -0.061392 0.95581 8.9285 2.691
4489 B -11.98 0.36836 -1.4144 -15.245 -4.2867
4490 B -4.9763 1.0646 1.0744 -6.2608 -2.3781
4491 B -4.8108 0.20206 -0.46585 -7.0074 0.31826
4492 B 17.537 -1.7134 -0.80464 28.587 -7.6797
4493 B 4.2796 -0.69387 -1.2392 4.9916 2.977
4494 B 10.881 0.96381 -0.95376 16.774 -2.7792
4495 B -3.0828 -1.7698 -0.79105 -1.5233 -6.3196
4496 B 3.9308 0.26121 -0.69821 4.7098 2.219
4497 B 7.4446 -0.14956 -0.3078 10.548 0.3413
4498 B 0.7221 -0.51729 0.73354 -2.9159 9.1807
4499 B -0.57482 1.4094 0.3583 -9.7649 20.568
4500 B 4.1 -0.33136 -0.14594 1.8215 9.5306
4501 B 3.1064 -0.81071 0.19258 3.3827 2.5909
4502 B -2.6228 1.3919 -1.6756 -2.9207 -1.902
4503 B 2.3918 -0.78617 1.3482 7.0079 -8.4528
4504 B -6.1544 -0.1235 0.95054 -3.6319 -12.23
4505 B 2.4503 -0.36814 0.39306 6.4495 -6.8646
4506 B 0.90159 -0.78145 -0.42244 4.5345 -7.3665
4507 B -11.244 1.5002 2.3938 -19.452 7.1656
4508 B -7.0519 0.26551 0.9077 -4.9437 -12.226
4509 B 4.2456 0.61233 0.32187 3.9227 4.8785
4510 B 1.0278 0.98454 0.53916 3.9113 -5.9462
4511 B -1.0151 -0.051303 -0.25194 -3.1255 3.9515
4512 B 3.3741 -2.3195 -0.41878 3.8911 2.6534
4513 B -16.096 0.63235 0.68496 -27.415 9.9614
4514 B 3.0518 -1.3508 1.3069 3.8389 1.2479
4515 B -2.1395 1.2849 1.7112 -3.215 -0.1484
4516 B -6.2302 -1.2367 -0.44161 -7.6541 -2.6794
4517 B 3.9736 0.45476 -0.19267 2.0165 8.5295
4518 B 5.4246 -0.53782 0.75497 3.983 8.7976
4519 B -1.3088 2.3962 -1.4579 -4.022 4.8541
4520 B 4.6462 0.16499 0.23127 0.69334 13.842
4521 B 2.9551 0.96704 -0.9343 8.8719 -10.832
4522 B -6.7546 0.83661 -1.6925 -1.6944 -18.475
4523 B -1.3471 -1.1398 0.59856 -1.427 -1.0815
4524 B 2.2609 -0.18477 0.61266 5.5328 -5.4259
4525 B 6.4441 0.37051 2.1006 6.2845 6.4575
4526 B -4.0756 -1.2821 -0.23867 -2.8497 -6.716
4527 B -15.455 0.15747 0.34436 -21.507 -1.5472
4528 B 5.2482 -0.3838 -1.1835 6.0727 3.6301
4529 B -5.8687 -0.32925 -1.3635 -10.837 5.9574
4530 B -3.9056 -1.8292 0.14203 -6.6842 2.8268
4531 B -4.6303 -1.4306 -0.65568 -5.3396 -2.6656
4532 B -3.2255 -0.29207 2.5348 -7.3737 6.0521
4533 B -1.7306 1.3609 0.37681 -3.6387 2.4169
4534 B -15.729 -1.7523 -1.2428 -13.649 -20.214
4535 B 8.4988 -0.5581 1.1101 14.263 -4.971
4536 B 6.629 -0.54512 0.41166 1.9593 17.603
4537 B -6.8291 -0.65203 -0.61001 -11.443 4.0893
4538 B 3.1454 0.11343 0.086459 2.9082 3.6917
4539 B 4.5629 0.039162 -0.66109 7.3736 -1.8534
4540 B 7.8174 -0.38881 -0.087533 5.6946 12.916
4541 B -5.9291 0.48275 -1.0872 0.50634 -20.894
4542 B -5.0376 -0.82102 -1.7633 -7.277 0.57725
4543 B 6.8794 1.2656 -0.24519 5.8283 9.2189
4544 B 9.4461 -0.10019 0.37935 12.981 1.2312
4545 B 4.023 1.2593 1.5683 1.7578 8.8697
4546 B -0.24503 1.7497 0.63724 2.1388 -6.2082
4547 B 2.866 -1.4126 -0.024543 7.7525 -8.2716
4548 B -2.5023 0.40271 1.0803 -6.2706 6.0215
4549 B 3.2052 0.86189 -0.15586 1.9226 6.1067
4550 B -4.8093 1.5796 0.023254 -7.8081 1.8797
4551 B 0.36557 1.1927 -1.5135 0.91744 -0.86547
4552 B 2.9308 -1.5453 0.33771 4.1092 0.40745
4553 B 1.3604 -0.24032 0.7565 5.7374 -8.9275
4554 B 7.7353 -1.291 1.8505 14.087 -7.1134
4555 B 6.0934 -2.0061 -0.57476 5.2107 8.6353
4556 B -3.2562 -0.54498 -0.71617 -6.4842 4.4595
4557 B -15.398 -1.9953 0.15398 -11.749 -23.733
4558 B 14.432 -1.1264 0.32378 22.137 -3.291
4559 B 1.8878 0.011172 0.043558 -4.104 15.875
4560 B 0.37496 0.6284 -0.40255 1.315 -1.8531
4561 B 2.7479 0.26406 0.54415 6.3478 -5.7639
4562 B 11.434 -0.94572 -0.88318 19.452 -6.8747
4563 B 8.7318 0.37607 1.407 8.4481 9.169
4564 B 3.7808 -0.11211 -0.54785 2.7658 6.291
4565 B 1.7342 2.0743 -0.53325 -1.9851 10.169
4566 B 1.4421 1.1911 0.41118 -7.3157 21.622
4567 B -1.681 1.2615 -1.6386 -0.30186 -4.85
4568 B -7.0878 -1.3987 0.14724 -2.765 -17.024
4569 B -7.456 -0.46482 -0.13227 -14.717 9.5239
4570 B 0.95923 -0.36207 0.0086672 -1.652 7.1193
4571 B 4.5413 0.5416 0.20803 5.4856 2.2506
4572 B -3.6973 0.55514 -1.1184 -1.6339 -8.4487
4573 B 3.5872 -0.18175 0.61662 5.7833 -1.5797
4574 B -27.04 -0.21241 -1.1583 -39.009 0.88877
4575 B 5.0998 -2.0446 -0.31253 7.1209 0.82053
4576 B -4.5636 -0.089239 1.2622 -1.5576 -11.812
4577 B 13.955 1.4945 0.7381 23.461 -8.4797
4578 B 3.6047 0.3256 -0.59707 -0.1696 12.487
4579 B -0.98457 1.6659 1.3106 -4.9691 7.8071
4580 B -6.6706 0.1971 0.74332 -8.5765 -2.4364
4581 B 6.8096 0.19714 -0.25124 13.202 -8.0408
4582 B -0.98265 0.66397 -0.47192 1.4364 -6.6674
4583 B -7.7521 -1.8794 -1.1975 -11.98 2.5619
4584 B -11.078 -0.78431 -0.32334 -8.4713 -17.066
4585 B -2.2312 0.01553 0.14571 -4.2781 2.4993
4586 B -2.8983 0.18081 0.602 -6.8031 6.0579
4587 B 0.34317 -0.60384 -0.30959 5.2286 -10.901
4588 B 9.7353 -0.40496 -0.12349 8.7384 12.231
4589 B 11.534 0.83436 0.84119 12.878 8.2141
4590 B -34.238 0.51055 -0.27026 -49.399 0.81163
4591 B -10.105 1.7677 1.0604 -11.139 -8.2505
4592 B 8.1684 -0.37057 0.3609 14.387 -6.272
4593 B -2.916 -0.76401 0.62136 -2.7425 -3.3213
4594 B -1.0442 -0.61707 1.594 -0.55037 -2.3683
4595 B -3.9969 0.99017 -0.80739 -1.8878 -8.982
4596 B -1.7502 1.9809 -2.3385 -1.8002 -1.5884
4597 B 6.6637 0.20015 -0.5835 7.3479 5.1869
4598 B 0.27763 -0.14035 -0.73583 -0.45617 2.1385
4599 B -1.5395 -0.0506 -0.063548 1.2232 -7.9797
4600 B -5.401 -1.0204 -0.85539 0.50004 -18.902
4601 B 5.619 -1.0416 -1.2736 7.3078 2.1125
4602 B -16.101 -1.8988 -1.5776 -6.571 -37.89
4603 B -0.82687 -0.66601 -0.99436 2.8841 -9.2153
4604 B 1.9031 -1.2367 1.9696 2.1388 1.2467
4605 B 3.8011 0.8192 -0.63345 10.263 -11.277
4606 B -6.78 1.3459 0.40496 -4.838 -11.661
4607 B 1.4696 0.58758 -0.89447 4.0475 -4.4817
4608 B 34.739 -0.4211 -0.19753 41.528 19.29
4609 B 6.8063 1.2704 1.8195 10.023 -1.159
4610 B 15.649 0.81455 2.2361 8.0267 33.054
4611 B -3.8492 -1.5859 -0.59133 -11.683 14.762
4612 B -5.8073 0.76435 1.9042 -5.9654 -5.9329
4613 B 2.5142 0.38399 -0.58186 6.0598 -5.705
4614 B -0.72822 0.61601 1.7421 3.4024 -10.766
4615 B 2.7775 -1.5495 -1.5955 1.6423 5.9749
4616 B -0.44489 0.20018 0.31182 -0.53746 -0.31816
4617 B 19.813 2.6335 -0.48852 25.442 6.4855
4618 B -7.2655 -0.58255 -1.1648 4.7592 -35.092
4619 B 10.768 0.21611 1.0402 16.515 -2.76
4620 B 11.276 -0.84728 -0.16439 13.673 5.9489
4621 B -1.2785 1.2765 -1.0363 -4.5481 6.2997
4622 B 8.125 -0.29192 2.5451 7.7738 8.6359
4623 B -11.127 -0.098064 -0.12491 -8.6138 -17.046
4624 B -0.60557 1.6472 1.6115 0.70157 -4.2051
4625 B -14.92 0.62715 -1.3624 -12.392 -20.822
4626 B 0.87529 0.83955 0.76064 2.3901 -2.9193
4627 B -7.5717 -0.52024 0.9702 -9.0664 -4.2226
4628 B 12.856 0.31061 -0.52702 20.275 -4.3131
4629 B -6.3601 -0.19878 1.2979 -4.4285 -11.104
4630 B 7.5618 1.4921 0.54842 1.3814 21.705
4631 B 0.3897 0.2762 -0.89174 -2.4665 7.1604
4632 B 27.987 1.0288 -0.9839 41.117 -2.4214
4633 B -0.96714 1.0738 1.0353 0.59353 -4.9692
4634 B 6.2662 0.86099 0.61572 3.0606 13.552
4635 B 4.2306 0.092129 -1.0338 0.6399 12.801
4636 B 1.4505 0.49329 -0.28027 3.2966 -2.8806
4637 B 6.4825 -0.080944 -0.75299 -2.4351 27.484
4638 B 1.6969 0.34862 -0.98965 0.69607 4.1535
4639 B -4.8459 -0.93557 -0.45028 -1.3 -12.929
4640 B 6.0254 0.97367 -1.433 8.2319 1.0041
4641 B -3.8756 -0.23319 0.18348 -2.3095 -7.554
4642 B 3.4163 -0.026543 -0.11638 3.2452 3.868
4643 B -4.4315 1.0874 0.39971 -8.4063 4.5574
4644 B 2.433 1.9469 0.78659 4.3522 -2.4816
4645 B 6.1024 -0.11418 -0.43187 10.828 -4.7816
4646 B 6.2261 -0.15369 -0.42105 3.6574 12.368
4647 B -8.6089 1.006 0.8749 -12.664 0.46778
4648 B 3.5401 0.050168 -0.47999 4.7385 0.84526
4649 B 15.343 -0.098809 -1.3124 25.406 -7.7727
4650 B -19.214 1.1446 -0.4335 -11.314 -37.929
4651 B 2.1103 0.67541 -0.10694 2.9986 -0.039729
4652 B -2.5647 -0.8038 -0.54202 -8.0462 10.429
4653 B -6.2156 0.6267 -1.7183 0.10805 -20.84
4654 B -5.0529 -0.43503 -1.4967 -7.3979 0.69932
4655 B -14.962 -0.67408 0.44909 -13.844 -17.657
4656 B 9.9716 -1.337 -0.35819 4.4257 23.279
4657 B 0.063889 0.55003 -2.8829 -0.51039 1.7942
4658 B 9.0853 -1.3628 2.076 14.509 -3.6141
4659 B -2.4019 0.36308 -0.60163 -1.9141 -3.5204
4660 B 3.24 -1.1707 -1.1298 3.3605 3.3702
4661 B -2.6414 -0.23708 -0.49923 -3.2454 -1.131
4662 B -15.347 1.0699 1.6754 -21.626 -1.283
4663 B -9.0471 0.95668 -0.29808 -17.029 9.3922
4664 B 10.907 -0.34481 -0.61992 11.682 9.3504
4665 B -5.6051 0.12533 0.12057 -7.1208 -2.1564
4666 B -14.946 -2.0427 -0.22564 -22.615 3.2035
4667 B 20.832 1.3885 -0.25508 34.123 -10.195
4668 B -22.904 0.58343 0.89255 -26.845 -14.147
4669 B -6.222 -1.4452 1.7276 -13.089 9.7007
4670 B 0.58756 0.79815 -0.49839 0.48502 0.78165
4671 B 4.9064 0.86019 0.55074 7.7928 -2.0232
4672 B 4.8214 -1.2442 0.40157 3.6885 7.646
4673 B -2.5932 -0.046416 -0.92548 -3.9842 0.79312
4674 B 4.4992 -1.482 0.14197 -1.8472 19.569
4675 B -1.284 -1.1819 0.72199 2.5748 -10.222
4676 B 2.5744 1.1486 -0.55379 -6.6112 23.93
4677 B -5.1419 2.4672 -0.53464 -5.9689 -3.5781
4678 B 3.4628 0.70839 0.77326 6.1797 -3.0953
4679 B 17.36 1.6225 0.62987 24.143 1.3024
4680 B 4.721 0.13157 -0.59529 1.9109 11.395
4681 B -3.5889 0.091139 0.17742 3.329 -19.806
4682 B -0.17091 -1.8234 -1.4054 -2.9011 6.7375
4683 B 4.6882 -0.49794 0.72483 -0.8538 17.621
4684 B 4.9299 -1.3719 -0.14769 11.265 -9.5558
4685 B 5.3352 0.039174 0.43849 11.403 -8.8579
4686 B 3.8097 -0.81622 0.34328 3.1865 5.3749
4687 B -0.48683 -0.93996 0.50998 0.16091 -1.9304
4688 B -4.4634 -0.26233 -1.9077 -9.4652 7.5326
4689 B 0.72447 -2.0684 -0.71929 3.579 -5.4643
4690 B -2.6493 0.75759 -0.7232 -0.45135 -7.8058
4691 B 10.303 -0.55464 0.48082 10.607 9.6937
4692 B 18.853 -0.13162 0.89476 19.631 17.067
4693 B 11.45 -0.46555 1.5251 15.156 2.7233
4694 B -5.6769 0.0083464 -1.2503 -6.5138 -3.5641
4695 B 6.828 0.030989 0.54595 12.681 -6.8691
4696 B 3.5193 2.0211 -0.084755 0.30894 10.716
4697 B -4.7697 -0.016521 1.7187 -9.7507 6.5282
4698 B 3.0463 -0.19388 -1.041 3.8189 1.4755
4699 B 7.1359 0.66748 -0.99338 9.616 1.463
4700 B 8.9226 0.85891 1.337 8.3293 10.015
4701 B -5.9068 -0.70269 -0.89202 -4.1575 -9.7713
4702 B -1.9035 0.13101 -1.5675 -4.2559 3.8096
4703 B 0.68137 0.24518 -1.2353 2.3738 -3.0965
4704 B -2.2865 3.1526 -0.27287 -4.1337 1.5233
4705 B 1.393 -0.59527 1.8571 0.078528 4.261
4706 B 2.7854 -1.1442 -0.60838 -0.22112 10.117
4707 B 7.8232 0.12842 0.15299 11.341 -0.36744
4708 B 3.9545 0.23737 1.1299 11.063 -12.828
4709 B -12.737 -0.43102 0.18537 -17.407 -1.9045
4710 B -1.658 0.44135 0.45406 -1.9094 -1.235
4711 B 2.818 0.89895 -0.55436 7.5236 -8.1956
4712 B -7.0094 -1.4193 0.8728 -10.866 2.0213
4713 B -6.4162 -0.1276 0.38255 -3.8715 -12.45
4714 B -10.424 0.85511 1.1385 -21.132 14.142
4715 B 2.3494 1.2268 1.2606 1.9736 2.8302
4716 B -5.054 1.3357 0.11677 -5.397 -4.5385
4717 B -7.726 -1.332 -0.27769 -3.4158 -17.579
4718 B 9.9939 2.2084 0.55365 8.4013 13.332
4719 B -1.6931 -0.062176 -0.92986 0.35615 -6.3231
4720 B 10.019 -1.2909 -0.15372 10.439 9.3656
4721 B 9.1496 0.13667 -0.97373 9.5482 8.4358
4722 B 1.2915 1.0329 1.3437 0.35645 3.087
4723 B 5.3793 0.55318 0.02123 -1.0865 20.415
4724 B -5.5881 0.75633 -0.78976 -4.8698 -7.3054
4725 B -8.054 -0.84342 -0.77906 -7.1716 -9.9092
4726 B 1.2704 1.2379 1.1666 5.4923 -8.9718
4727 B -5.7345 1.0269 1.4187 -9.3857 2.3283
4728 B -2.9211 0.21661 0.46064 -5.4244 2.7824
4729 B 5.841 -0.048255 0.043323 -0.27125 20.153
4730 B 2.642 0.66425 1.2272 2.8475 1.8686
4731 B 2.1624 0.95316 0.0012177 0.34696 6.2569
4732 B -13.627 -1.5658 0.62897 -21.178 4.0362
4733 B -8.8236 -0.49121 -1.1922 -10.296 -5.1799
4734 B -5.2447 0.85023 0.070547 -6.0046 -3.6692
4735 B -10.163 -0.55214 0.47225 -10.666 -9.0597
4736 B 7.0744 -0.023609 -0.22807 10.372 -0.5186
4737 B 0.42869 -2.0344 -1.0893 1.6689 -1.9396
4738 B 24.113 -0.4871 0.93124 32.225 5.3126
4739 B -17.335 2.1728 1.3931 -4.3811 -48.302
4740 B -11.997 -0.34242 0.29457 -9.0046 -19.072
4741 B -2.7356 1.1106 -1.3958 -3.4504 -1.0429
4742 B -0.46129 0.44473 -1.9925 0.46871 -2.3765
4743 B -16.686 -1.2862 -0.60195 -20.389 -7.8682
4744 B 0.20577 -0.12841 1.2795 -0.26274 1.1084
4745 B 4.6276 -0.22752 -0.65956 7.3692 -1.5826
4746 B 1.8078 -0.4486 -0.44763 -0.97446 8.4647
4747 B -4.1015 -0.6363 0.58609 -8.592 6.3502
4748 B -1.9659 0.52415 -1.3376 -3.5556 1.8628
4749 B 1.4045 -1.0434 0.36054 2.1765 -0.27104
4750 B 8.2059 -1.2778 -1.1521 16.483 -10.632
4751 B -3.1605 -0.22203 0.88677 -2.6122 -4.5773
4752 B -3.9511 -0.79722 1.4471 -2.8382 -6.6894
4753 B 10.605 -0.8066 -0.75592 11.079 9.8476
4754 B 5.3937 0.83141 0.16763 8.4738 -1.9149
4755 B 4.2738 0.94484 -0.5203 5.268 1.9188
4756 B -7.1678 -0.090543 -0.69178 -8.8635 -3.1402
4757 B -2.3589 0.57456 -0.79703 -0.56896 -6.5178
4758 B 13.552 -0.030408 -0.62935 2.969 38.47
4759 B 7.7202 1.0182 0.30943 9.8253 2.6509
4760 B -2.3374 -0.48765 0.46104 -7.7136 10.192
4761 B -15.463 -0.91332 0.14849 -22.007 -0.19532
4762 B 13.628 -1.1627 -1.192 17.872 4.2335
4763 B 0.40898 -0.14027 -0.63343 4.0419 -7.935
4764 B 0.29867 1.6161 0.45233 4.8044 -10.558
4765 B 5.893 1.2467 -0.3573 8.4774 -0.23666
4766 B 2.4506 -0.79273 0.78111 -1.5237 11.746
4767 B -5.5776 0.1718 -1.3285 -14.541 15.484
4768 B 5.7359 -0.51724 0.50934 11.184 -6.9271
4769 B 0.8003 -1.3364 -0.27141 -2.4998 8.7759
4770 B -10.722 -0.41662 0.04699 -14.448 -2.0561
4771 B -2.0716 1.645 1.276 -1.5882 -3.7051
4772 B -1.5794 -2.5875 -1.5977 -0.37017 -3.7149
4773 B 9.026 1.4382 1.1713 8.7358 9.3427
4774 B -18.109 -0.16874 0.97612 -28.073 4.855
4775 B -3.1946 0.71796 0.32535 -4.7499 0.23337
4776 B 6.2921 1.5649 0.69743 7.9604 2.0742
4777 B -9.9723 1.011 -0.15348 -13.422 -2.1486
4778 B -0.43901 -0.69879 0.13018 0.97277 -3.6418
4779 B -3.8092 -0.1081 1.1375 -4.072 -3.4001
4780 B 17.402 0.58793 1.1181 21.161 8.4904
4781 B 0.56732 -1.3288 0.085517 1.6676 -1.7874
4782 B -0.0542 0.62273 0.9873 3.9251 -9.6086
4783 B 6.421 -1.3049 -0.091662 8.5896 1.6479
4784 B -2.4205 -0.86967 -0.24085 -5.3406 4.5586
4785 B -15.703 0.11841 0.32058 -19.588 -6.8444
4786 B 14.825 0.94786 -1.264 20.731 1.2209
4787 B -3.0715 -1.5978 -0.87351 -0.33004 -9.0811
4788 B -0.9231 -0.55901 -0.19033 -3.8225 5.9597
4789 B 0.35036 -1.4666 -0.63323 -0.2646 2.139
4790 B 1.0227 -0.48008 -2.9961 1.2755 1.0221
4791 B 9.7086 -0.6545 0.44751 15.142 -2.8524
4792 B 0.11941 -0.10563 0.62746 -1.5502 3.9289
4793 B 0.99462 -1.2051 -0.47237 2.9397 -3.2552
4794 B 5.3532 0.84044 -0.74778 -0.67919 19.458
4795 B -3.4804 -0.12881 0.3081 -3.485 -3.5288
4796 B -3.9193 0.77276 0.98153 -5.5384 -0.46725
4797 B 5.3336 -0.61358 -1.7228 8.1947 -0.90734
4798 B 5.403 -0.37656 0.74714 6.3294 3.2247
4799 B -6.1534 0.60961 0.75737 1.0867 -23.327
4800 B 11.353 -0.80642 -1.5731 9.8909 15.257
4801 B -5.4203 0.026019 -0.30632 -6.1001 -3.8326
4802 B 3.7012 0.6619 0.38429 3.4369 4.174
4803 B 4.7539 -0.51301 -0.5296 4.0173 6.6864
4804 B 10.591 0.64652 0.15542 12.547 5.9821
4805 B 22.377 -0.49448 -0.37094 33.116 -2.3473
4806 B -1.6813 0.060941 1.0254 -1.844 -1.4972
4807 B 3.9176 -1.2047 0.9577 7.1618 -3.5782
4808 B -36.514 -0.063083 0.75033 -56.859 10.536
4809 B 3.433 -0.6021 -0.012083 -1.8272 15.838
4810 B -3.1309 1.4446 0.94508 0.96041 -13.103
4811 B -13.747 -0.37774 -0.9735 -20.408 1.9083
4812 B -4.621 -1.0085 -0.12192 -1.9446 -10.716
4813 B 17.797 1.4923 0.29874 17.071 19.341
4814 B -23.985 0.6006 -0.34942 -35.34 2.2673
4815 B 2.4243 -0.056962 0.56708 2.9623 1.104
4816 B -12.548 -0.03982 -0.15949 -14.926 -7.0735
4817 B -2.4698 -0.40512 0.82586 -6.9904 7.9875
4818 B 5.5252 1.2495 0.048792 7.1641 1.5305
4819 B -2.4749 -0.91505 0.60616 10.324 -32.307
4820 B 0.90694 0.59488 0.29529 -5.8063 16.43
4821 B 0.97297 0.098405 -1.115 -3.4864 11.556
4822 B 6.5386 0.53514 0.7555 9.4246 -0.35648
4823 B -2.6101 0.79687 -0.11564 -2.5484 -2.8896
4824 B -0.61457 0.94632 1.4995 16.812 -41.69
4825 B 4.3836 -0.79283 0.33971 1.9919 10.077
4826 B 3.9537 -0.55969 0.12652 2.9576 6.3835
4827 B -2.9501 -1.6825 0.036802 -7.6592 8.2881
4828 B -15.075 1.7909 0.43 -18.573 -7.4097
4829 B 0.3032 -0.93178 -0.18205 -0.30853 1.9192
4830 B 1.2857 -1.4318 -0.031554 0.34325 3.7401
4831 B -2.8396 -1.1537 0.19228 -0.68783 -7.7234
4832 B -6.4219 0.013742 -1.0903 -10.105 2.298
4833 B 1.8374 1.5461 -1.2702 6.2369 -8.4587
4834 B -0.48131 -0.87173 -0.65754 -1.3459 1.7875
4835 B -1.0809 -0.8543 -0.92689 -1.6125 0.44821
4836 B -13.432 2.1856 -0.20374 -20.814 3.3488
4837 B 5.2597 -0.28245 -0.19144 4.3238 7.5667
4838 B -0.91894 0.60795 -1.1525 -5.7545 10.447
4839 B 1.3559 -0.65906 -0.66349 4.3455 -5.3875
4840 B -4.2408 -1.6453 1.2729 -7.9203 4.3714
4841 B 2.5826 -1.5431 -1.3432 2.3667 3.5902
4842 B 3.8844 0.22918 0.085072 3.8441 3.9585
